
===================================BUG REPORT===================================
Welcome to bitsandbytes. For bug reports, please run

python -m bitsandbytes

 and submit this information together with your error trace to: https://github.com/TimDettmers/bitsandbytes/issues
================================================================================
bin /opt/conda/lib/python3.10/site-packages/bitsandbytes/libbitsandbytes_cuda118.so
CUDA SETUP: CUDA runtime path found: /usr/local/cuda/lib64/libcudart.so.11.0
CUDA SETUP: Highest compute capability among GPUs detected: 8.0
CUDA SETUP: Detected CUDA version 118
CUDA SETUP: Loading binary /opt/conda/lib/python3.10/site-packages/bitsandbytes/libbitsandbytes_cuda118.so...
{'model_name': 'tiny_LLaMA_120M_SSM_O2_best', 'name': 'tinyllama_120m_ssm_o2_best', 'num_of_devices': 1, 'global_batch_size': 512, 'learning_rate': 0.01, 'micro_batch_size': 16, 'max_step': 10000, 'warmup_steps': 10, 'log_step_interval': 10, 'eval_iters': 100, 'save_step_interval': 2000, 'eval_step_interval': 2000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'grad_clip': 1.0, 'decay_lr': True, 'min_lr': 4e-05, 'batch_size': 512, 'gradient_accumulation_steps': 32, 'warmup_iters': 320, 'max_iters': 320000, 'lr_decay_iters': 320000, 'log_iter_interval': 320}
Loading model with {'org': 'StatNLP-research', 'name': 'tiny_LLaMA_120M_SSM_O2_best', 'block_size': 2048, 'vocab_size': 32000, 'padding_multiple': 64, 'padded_vocab_size': 32000, 'n_layer': 12, 'n_head': 12, 'n_embd': 768, 'n_ssm': 128, 'order': 2, 'rotary_percentage': 1.0, 'parallel_residual': False, 'bias': False, 'n_query_groups': 1, 'shared_attention_norm': False, '_norm_class': 'FusedRMSNorm', 'norm_eps': 1e-05, '_mlp_class': 'LLaMAMLP', 'intermediate_size': 2048, 'condense_ratio': 1, 'time_mixer': 'ssm', 'parameterization': 'best'}
Time to instantiate model: 0.22 seconds.
Total parameters 109,532,928
Estimated TFLOPs: 33.90
iter 1 step 0: loss 10.5525, iter time: 365.90ms remaining time: 35.69 hours.  or 1.49 days. 
iter 32 step 1: loss 10.5663, iter time: 254.83ms (optimizer.step) remaining time: 29.04 hours.  or 1.21 days. 
iter 33 step 1: loss 10.0742, iter time: 196.41ms remaining time: 28.69 hours.  or 1.20 days. 
iter 34 step 1: loss 10.0707, iter time: 198.31ms remaining time: 28.36 hours.  or 1.18 days. 
iter 35 step 1: loss 10.1011, iter time: 197.09ms remaining time: 28.06 hours.  or 1.17 days. 
iter 36 step 1: loss 10.0651, iter time: 198.52ms remaining time: 27.77 hours.  or 1.16 days. 
iter 37 step 1: loss 10.0840, iter time: 197.10ms remaining time: 27.49 hours.  or 1.15 days. 
iter 38 step 1: loss 10.0662, iter time: 197.63ms remaining time: 27.24 hours.  or 1.13 days. 
iter 39 step 1: loss 10.0637, iter time: 196.88ms remaining time: 26.99 hours.  or 1.12 days. 
iter 40 step 1: loss 10.0840, iter time: 196.88ms remaining time: 26.75 hours.  or 1.11 days. 
iter 41 step 1: loss 10.0635, iter time: 198.22ms remaining time: 26.53 hours.  or 1.11 days. 
iter 42 step 1: loss 10.0746, iter time: 197.38ms remaining time: 26.32 hours.  or 1.10 days. 
iter 43 step 1: loss 10.0553, iter time: 197.66ms remaining time: 26.12 hours.  or 1.09 days. 
iter 44 step 1: loss 10.0789, iter time: 197.89ms remaining time: 25.93 hours.  or 1.08 days. 
iter 45 step 1: loss 10.0992, iter time: 196.89ms remaining time: 25.74 hours.  or 1.07 days. 
iter 46 step 1: loss 10.0815, iter time: 197.07ms remaining time: 25.56 hours.  or 1.07 days. 
iter 47 step 1: loss 10.0638, iter time: 196.89ms remaining time: 25.39 hours.  or 1.06 days. 
iter 48 step 1: loss 10.0603, iter time: 198.40ms remaining time: 25.23 hours.  or 1.05 days. 
iter 49 step 1: loss 10.0882, iter time: 197.71ms remaining time: 25.08 hours.  or 1.04 days. 
iter 50 step 1: loss 10.0721, iter time: 197.51ms remaining time: 24.93 hours.  or 1.04 days. 
iter 51 step 1: loss 10.0755, iter time: 197.92ms remaining time: 24.79 hours.  or 1.03 days. 
iter 52 step 1: loss 10.0910, iter time: 197.04ms remaining time: 24.65 hours.  or 1.03 days. 
iter 53 step 1: loss 10.0624, iter time: 197.99ms remaining time: 24.52 hours.  or 1.02 days. 
iter 54 step 1: loss 10.0573, iter time: 196.87ms remaining time: 24.39 hours.  or 1.02 days. 
iter 55 step 1: loss 10.0566, iter time: 197.66ms remaining time: 24.27 hours.  or 1.01 days. 
iter 56 step 1: loss 10.0733, iter time: 197.74ms remaining time: 24.15 hours.  or 1.01 days. 
iter 57 step 1: loss 10.0694, iter time: 197.78ms remaining time: 24.03 hours.  or 1.00 days. 
iter 58 step 1: loss 10.0930, iter time: 197.03ms remaining time: 23.92 hours.  or 1.00 days. 
iter 59 step 1: loss 10.0871, iter time: 196.67ms remaining time: 23.82 hours.  or 0.99 days. 
iter 60 step 1: loss 10.0998, iter time: 198.09ms remaining time: 23.71 hours.  or 0.99 days. 
iter 61 step 1: loss 10.0770, iter time: 197.46ms remaining time: 23.61 hours.  or 0.98 days. 
iter 62 step 1: loss 10.0557, iter time: 197.88ms remaining time: 23.52 hours.  or 0.98 days. 
iter 63 step 1: loss 10.0975, iter time: 198.01ms remaining time: 23.42 hours.  or 0.98 days. 
Gradient norm:  tensor(2.6970, device='cuda:0')
iter 64 step 2: loss 10.0513, iter time: 208.64ms (optimizer.step) remaining time: 23.35 hours.  or 0.97 days. 
iter 65 step 2: loss 9.1683, iter time: 197.78ms remaining time: 23.26 hours.  or 0.97 days. 
iter 66 step 2: loss 9.1647, iter time: 197.57ms remaining time: 23.18 hours.  or 0.97 days. 
iter 67 step 2: loss 9.1898, iter time: 197.98ms remaining time: 23.09 hours.  or 0.96 days. 
iter 68 step 2: loss 9.1509, iter time: 197.53ms remaining time: 23.01 hours.  or 0.96 days. 
iter 69 step 2: loss 9.1648, iter time: 196.75ms remaining time: 22.94 hours.  or 0.96 days. 
iter 70 step 2: loss 9.1613, iter time: 198.16ms remaining time: 22.86 hours.  or 0.95 days. 
iter 71 step 2: loss 9.2311, iter time: 197.28ms remaining time: 22.79 hours.  or 0.95 days. 
iter 72 step 2: loss 9.2448, iter time: 197.82ms remaining time: 22.73 hours.  or 0.95 days. 
iter 73 step 2: loss 9.2231, iter time: 196.59ms remaining time: 22.66 hours.  or 0.94 days. 
iter 74 step 2: loss 9.1755, iter time: 200.55ms remaining time: 22.60 hours.  or 0.94 days. 
iter 75 step 2: loss 9.2071, iter time: 197.16ms remaining time: 22.53 hours.  or 0.94 days. 
iter 76 step 2: loss 9.1613, iter time: 196.88ms remaining time: 22.46 hours.  or 0.94 days. 
iter 77 step 2: loss 9.1432, iter time: 198.68ms remaining time: 22.40 hours.  or 0.93 days. 
iter 78 step 2: loss 9.1699, iter time: 197.37ms remaining time: 22.34 hours.  or 0.93 days. 
iter 79 step 2: loss 9.1472, iter time: 197.91ms remaining time: 22.28 hours.  or 0.93 days. 
iter 80 step 2: loss 9.2076, iter time: 197.11ms remaining time: 22.22 hours.  or 0.93 days. 
iter 81 step 2: loss 9.1777, iter time: 197.52ms remaining time: 22.17 hours.  or 0.92 days. 
iter 82 step 2: loss 9.2719, iter time: 198.56ms remaining time: 22.11 hours.  or 0.92 days. 
iter 83 step 2: loss 9.1923, iter time: 198.63ms remaining time: 22.06 hours.  or 0.92 days. 
iter 84 step 2: loss 9.1750, iter time: 198.25ms remaining time: 22.01 hours.  or 0.92 days. 
iter 85 step 2: loss 9.1710, iter time: 198.02ms remaining time: 21.96 hours.  or 0.91 days. 
iter 86 step 2: loss 9.1723, iter time: 197.80ms remaining time: 21.91 hours.  or 0.91 days. 
iter 87 step 2: loss 9.1703, iter time: 198.90ms remaining time: 21.86 hours.  or 0.91 days. 
iter 88 step 2: loss 9.1247, iter time: 197.55ms remaining time: 21.81 hours.  or 0.91 days. 
iter 89 step 2: loss 9.1488, iter time: 198.72ms remaining time: 21.76 hours.  or 0.91 days. 
iter 90 step 2: loss 9.1829, iter time: 196.97ms remaining time: 21.72 hours.  or 0.90 days. 
iter 91 step 2: loss 9.1549, iter time: 197.59ms remaining time: 21.67 hours.  or 0.90 days. 
iter 92 step 2: loss 9.1654, iter time: 199.08ms remaining time: 21.63 hours.  or 0.90 days. 
iter 93 step 2: loss 9.2143, iter time: 198.24ms remaining time: 21.59 hours.  or 0.90 days. 
iter 94 step 2: loss 9.1580, iter time: 199.50ms remaining time: 21.55 hours.  or 0.90 days. 
iter 95 step 2: loss 9.1894, iter time: 197.29ms remaining time: 21.51 hours.  or 0.90 days. 
Gradient norm:  tensor(5.2278, device='cuda:0')
iter 96 step 3: loss 9.2118, iter time: 209.10ms (optimizer.step) remaining time: 21.48 hours.  or 0.89 days. 
iter 97 step 3: loss 8.0840, iter time: 197.04ms remaining time: 21.44 hours.  or 0.89 days. 
iter 98 step 3: loss 8.1342, iter time: 197.36ms remaining time: 21.40 hours.  or 0.89 days. 
iter 99 step 3: loss 8.0533, iter time: 198.07ms remaining time: 21.36 hours.  or 0.89 days. 
iter 100 step 3: loss 8.1542, iter time: 197.16ms remaining time: 21.32 hours.  or 0.89 days. 
iter 101 step 3: loss 8.1463, iter time: 197.56ms remaining time: 21.29 hours.  or 0.89 days. 
iter 102 step 3: loss 8.1532, iter time: 197.60ms remaining time: 21.25 hours.  or 0.89 days. 
iter 103 step 3: loss 8.0733, iter time: 197.81ms remaining time: 21.22 hours.  or 0.88 days. 
iter 104 step 3: loss 8.0921, iter time: 198.07ms remaining time: 21.18 hours.  or 0.88 days. 
iter 105 step 3: loss 8.0549, iter time: 199.79ms remaining time: 21.15 hours.  or 0.88 days. 
iter 106 step 3: loss 8.1489, iter time: 200.77ms remaining time: 21.12 hours.  or 0.88 days. 
iter 107 step 3: loss 8.1678, iter time: 198.04ms remaining time: 21.09 hours.  or 0.88 days. 
iter 108 step 3: loss 8.0822, iter time: 196.50ms remaining time: 21.06 hours.  or 0.88 days. 
iter 109 step 3: loss 8.2947, iter time: 197.11ms remaining time: 21.03 hours.  or 0.88 days. 
iter 110 step 3: loss 8.1847, iter time: 197.07ms remaining time: 20.99 hours.  or 0.87 days. 
iter 111 step 3: loss 8.0759, iter time: 198.68ms remaining time: 20.96 hours.  or 0.87 days. 
iter 112 step 3: loss 8.0590, iter time: 197.68ms remaining time: 20.94 hours.  or 0.87 days. 
iter 113 step 3: loss 8.0749, iter time: 347.59ms remaining time: 21.02 hours.  or 0.88 days. 
iter 114 step 3: loss 8.1069, iter time: 197.47ms remaining time: 20.99 hours.  or 0.87 days. 
iter 115 step 3: loss 8.1833, iter time: 197.59ms remaining time: 20.97 hours.  or 0.87 days. 
iter 116 step 3: loss 8.1995, iter time: 197.59ms remaining time: 20.94 hours.  or 0.87 days. 
iter 117 step 3: loss 8.0997, iter time: 198.02ms remaining time: 20.91 hours.  or 0.87 days. 
iter 118 step 3: loss 8.0277, iter time: 196.54ms remaining time: 20.88 hours.  or 0.87 days. 
iter 119 step 3: loss 8.1206, iter time: 198.39ms remaining time: 20.86 hours.  or 0.87 days. 
iter 120 step 3: loss 8.2387, iter time: 196.80ms remaining time: 20.83 hours.  or 0.87 days. 
iter 121 step 3: loss 8.0883, iter time: 196.12ms remaining time: 20.81 hours.  or 0.87 days. 
iter 122 step 3: loss 8.1066, iter time: 196.08ms remaining time: 20.78 hours.  or 0.87 days. 
iter 123 step 3: loss 8.0463, iter time: 196.74ms remaining time: 20.75 hours.  or 0.86 days. 
iter 124 step 3: loss 8.1361, iter time: 198.28ms remaining time: 20.73 hours.  or 0.86 days. 
iter 125 step 3: loss 8.1122, iter time: 197.10ms remaining time: 20.70 hours.  or 0.86 days. 
iter 126 step 3: loss 8.1555, iter time: 196.43ms remaining time: 20.68 hours.  or 0.86 days. 
iter 127 step 3: loss 8.0588, iter time: 196.03ms remaining time: 20.65 hours.  or 0.86 days. 
Gradient norm:  tensor(1.8665, device='cuda:0')
iter 128 step 4: loss 8.0814, iter time: 207.48ms (optimizer.step) remaining time: 20.64 hours.  or 0.86 days. 
iter 129 step 4: loss 7.9133, iter time: 195.59ms remaining time: 20.61 hours.  or 0.86 days. 
iter 130 step 4: loss 8.0146, iter time: 196.53ms remaining time: 20.59 hours.  or 0.86 days. 
iter 131 step 4: loss 7.8897, iter time: 198.03ms remaining time: 20.57 hours.  or 0.86 days. 
iter 132 step 4: loss 7.9039, iter time: 196.98ms remaining time: 20.54 hours.  or 0.86 days. 
iter 133 step 4: loss 7.9640, iter time: 197.37ms remaining time: 20.52 hours.  or 0.86 days. 
iter 134 step 4: loss 7.8901, iter time: 196.64ms remaining time: 20.50 hours.  or 0.85 days. 
iter 135 step 4: loss 8.1869, iter time: 196.63ms remaining time: 20.48 hours.  or 0.85 days. 
iter 136 step 4: loss 8.3216, iter time: 197.78ms remaining time: 20.46 hours.  or 0.85 days. 
iter 137 step 4: loss 7.8709, iter time: 197.46ms remaining time: 20.44 hours.  or 0.85 days. 
iter 138 step 4: loss 8.0736, iter time: 197.44ms remaining time: 20.42 hours.  or 0.85 days. 
iter 139 step 4: loss 8.0628, iter time: 196.73ms remaining time: 20.40 hours.  or 0.85 days. 
iter 140 step 4: loss 8.0514, iter time: 196.39ms remaining time: 20.37 hours.  or 0.85 days. 
iter 141 step 4: loss 7.9141, iter time: 197.65ms remaining time: 20.36 hours.  or 0.85 days. 
iter 142 step 4: loss 7.8958, iter time: 197.01ms remaining time: 20.34 hours.  or 0.85 days. 
iter 143 step 4: loss 8.1260, iter time: 198.67ms remaining time: 20.32 hours.  or 0.85 days. 
iter 144 step 4: loss 7.8045, iter time: 197.61ms remaining time: 20.30 hours.  or 0.85 days. 
iter 145 step 4: loss 7.9101, iter time: 196.59ms remaining time: 20.28 hours.  or 0.84 days. 
iter 146 step 4: loss 7.9085, iter time: 196.48ms remaining time: 20.26 hours.  or 0.84 days. 
iter 147 step 4: loss 7.9734, iter time: 196.57ms remaining time: 20.24 hours.  or 0.84 days. 
iter 148 step 4: loss 7.9306, iter time: 198.10ms remaining time: 20.22 hours.  or 0.84 days. 
iter 149 step 4: loss 8.1056, iter time: 195.95ms remaining time: 20.21 hours.  or 0.84 days. 
iter 150 step 4: loss 7.9045, iter time: 194.78ms remaining time: 20.19 hours.  or 0.84 days. 
iter 151 step 4: loss 7.8370, iter time: 194.62ms remaining time: 20.17 hours.  or 0.84 days. 
iter 152 step 4: loss 8.0918, iter time: 193.94ms remaining time: 20.15 hours.  or 0.84 days. 
iter 153 step 4: loss 8.1098, iter time: 194.50ms remaining time: 20.14 hours.  or 0.84 days. 
iter 154 step 4: loss 7.9802, iter time: 198.05ms remaining time: 20.12 hours.  or 0.84 days. 
iter 155 step 4: loss 7.8628, iter time: 198.32ms remaining time: 20.11 hours.  or 0.84 days. 
iter 156 step 4: loss 7.9124, iter time: 197.49ms remaining time: 20.09 hours.  or 0.84 days. 
iter 157 step 4: loss 7.9606, iter time: 196.62ms remaining time: 20.07 hours.  or 0.84 days. 
iter 158 step 4: loss 7.8662, iter time: 196.33ms remaining time: 20.06 hours.  or 0.84 days. 
iter 159 step 4: loss 7.9680, iter time: 196.52ms remaining time: 20.05 hours.  or 0.84 days. 
Gradient norm:  tensor(3.4318, device='cuda:0')
iter 160 step 5: loss 7.9925, iter time: 209.43ms (optimizer.step) remaining time: 20.04 hours.  or 0.84 days. 
iter 161 step 5: loss 7.9924, iter time: 196.53ms remaining time: 20.02 hours.  or 0.83 days. 
iter 162 step 5: loss 8.0502, iter time: 197.51ms remaining time: 20.01 hours.  or 0.83 days. 
iter 163 step 5: loss 8.3082, iter time: 197.66ms remaining time: 20.00 hours.  or 0.83 days. 
iter 164 step 5: loss 8.2539, iter time: 197.64ms remaining time: 19.98 hours.  or 0.83 days. 
iter 165 step 5: loss 8.1087, iter time: 198.85ms remaining time: 19.97 hours.  or 0.83 days. 
iter 166 step 5: loss 8.0884, iter time: 197.46ms remaining time: 19.96 hours.  or 0.83 days. 
iter 167 step 5: loss 7.8569, iter time: 197.64ms remaining time: 19.95 hours.  or 0.83 days. 
iter 168 step 5: loss 7.9918, iter time: 197.49ms remaining time: 19.94 hours.  or 0.83 days. 
iter 169 step 5: loss 8.2340, iter time: 197.47ms remaining time: 19.92 hours.  or 0.83 days. 
iter 170 step 5: loss 8.1883, iter time: 197.81ms remaining time: 19.91 hours.  or 0.83 days. 
iter 171 step 5: loss 8.0901, iter time: 196.61ms remaining time: 19.90 hours.  or 0.83 days. 
iter 172 step 5: loss 8.1031, iter time: 197.84ms remaining time: 19.88 hours.  or 0.83 days. 
iter 173 step 5: loss 8.2899, iter time: 196.53ms remaining time: 19.87 hours.  or 0.83 days. 
iter 174 step 5: loss 8.0872, iter time: 195.96ms remaining time: 19.86 hours.  or 0.83 days. 
iter 175 step 5: loss 8.1164, iter time: 194.58ms remaining time: 19.84 hours.  or 0.83 days. 
iter 176 step 5: loss 8.0818, iter time: 194.78ms remaining time: 19.83 hours.  or 0.83 days. 
iter 177 step 5: loss 8.0301, iter time: 195.22ms remaining time: 19.81 hours.  or 0.83 days. 
iter 178 step 5: loss 8.0028, iter time: 195.44ms remaining time: 19.80 hours.  or 0.83 days. 
iter 179 step 5: loss 8.0580, iter time: 194.58ms remaining time: 19.79 hours.  or 0.82 days. 
iter 180 step 5: loss 8.0185, iter time: 194.88ms remaining time: 19.77 hours.  or 0.82 days. 
iter 181 step 5: loss 8.2548, iter time: 195.21ms remaining time: 19.76 hours.  or 0.82 days. 
iter 182 step 5: loss 8.0246, iter time: 194.35ms remaining time: 19.75 hours.  or 0.82 days. 
iter 183 step 5: loss 8.3057, iter time: 195.84ms remaining time: 19.73 hours.  or 0.82 days. 
iter 184 step 5: loss 8.2793, iter time: 194.89ms remaining time: 19.72 hours.  or 0.82 days. 
iter 185 step 5: loss 7.8308, iter time: 195.04ms remaining time: 19.71 hours.  or 0.82 days. 
iter 186 step 5: loss 8.0993, iter time: 195.26ms remaining time: 19.70 hours.  or 0.82 days. 
iter 187 step 5: loss 8.0143, iter time: 194.50ms remaining time: 19.69 hours.  or 0.82 days. 
iter 188 step 5: loss 8.3868, iter time: 194.18ms remaining time: 19.67 hours.  or 0.82 days. 
iter 189 step 5: loss 8.1763, iter time: 195.14ms remaining time: 19.66 hours.  or 0.82 days. 
iter 190 step 5: loss 8.1457, iter time: 196.50ms remaining time: 19.65 hours.  or 0.82 days. 
iter 191 step 5: loss 8.1371, iter time: 194.53ms remaining time: 19.64 hours.  or 0.82 days. 
Gradient norm:  tensor(2.2237, device='cuda:0')
iter 192 step 6: loss 8.0397, iter time: 205.75ms (optimizer.step) remaining time: 19.63 hours.  or 0.82 days. 
iter 193 step 6: loss 8.0316, iter time: 193.84ms remaining time: 19.62 hours.  or 0.82 days. 
iter 194 step 6: loss 8.0047, iter time: 195.14ms remaining time: 19.61 hours.  or 0.82 days. 
iter 195 step 6: loss 8.0998, iter time: 196.45ms remaining time: 19.60 hours.  or 0.82 days. 
iter 196 step 6: loss 8.1471, iter time: 194.51ms remaining time: 19.59 hours.  or 0.82 days. 
iter 197 step 6: loss 8.0041, iter time: 194.35ms remaining time: 19.58 hours.  or 0.82 days. 
iter 198 step 6: loss 8.3711, iter time: 194.80ms remaining time: 19.57 hours.  or 0.82 days. 
iter 199 step 6: loss 7.9916, iter time: 195.05ms remaining time: 19.56 hours.  or 0.81 days. 
iter 200 step 6: loss 7.8088, iter time: 195.75ms remaining time: 19.55 hours.  or 0.81 days. 
iter 201 step 6: loss 8.1391, iter time: 196.92ms remaining time: 19.54 hours.  or 0.81 days. 
iter 202 step 6: loss 7.9846, iter time: 199.94ms remaining time: 19.53 hours.  or 0.81 days. 
iter 203 step 6: loss 8.0656, iter time: 194.72ms remaining time: 19.52 hours.  or 0.81 days. 
iter 204 step 6: loss 7.9684, iter time: 195.18ms remaining time: 19.51 hours.  or 0.81 days. 
iter 205 step 6: loss 8.1568, iter time: 196.76ms remaining time: 19.50 hours.  or 0.81 days. 
iter 206 step 6: loss 7.9317, iter time: 194.31ms remaining time: 19.49 hours.  or 0.81 days. 
iter 207 step 6: loss 8.0274, iter time: 194.11ms remaining time: 19.48 hours.  or 0.81 days. 
iter 208 step 6: loss 8.2491, iter time: 196.40ms remaining time: 19.47 hours.  or 0.81 days. 
iter 209 step 6: loss 8.1182, iter time: 196.62ms remaining time: 19.46 hours.  or 0.81 days. 
iter 210 step 6: loss 8.0967, iter time: 195.17ms remaining time: 19.45 hours.  or 0.81 days. 
iter 211 step 6: loss 8.0783, iter time: 194.84ms remaining time: 19.44 hours.  or 0.81 days. 
iter 212 step 6: loss 7.9655, iter time: 195.03ms remaining time: 19.43 hours.  or 0.81 days. 
iter 213 step 6: loss 8.2777, iter time: 195.66ms remaining time: 19.42 hours.  or 0.81 days. 
iter 214 step 6: loss 8.1465, iter time: 196.79ms remaining time: 19.41 hours.  or 0.81 days. 
iter 215 step 6: loss 8.2690, iter time: 194.24ms remaining time: 19.41 hours.  or 0.81 days. 
iter 216 step 6: loss 7.9811, iter time: 198.16ms remaining time: 19.40 hours.  or 0.81 days. 
iter 217 step 6: loss 8.1545, iter time: 196.39ms remaining time: 19.39 hours.  or 0.81 days. 
iter 218 step 6: loss 8.2238, iter time: 196.48ms remaining time: 19.38 hours.  or 0.81 days. 
iter 219 step 6: loss 8.0603, iter time: 197.47ms remaining time: 19.37 hours.  or 0.81 days. 
iter 220 step 6: loss 8.5704, iter time: 197.45ms remaining time: 19.37 hours.  or 0.81 days. 
iter 221 step 6: loss 8.1696, iter time: 209.59ms remaining time: 19.36 hours.  or 0.81 days. 
iter 222 step 6: loss 7.9801, iter time: 195.89ms remaining time: 19.36 hours.  or 0.81 days. 
iter 223 step 6: loss 8.2398, iter time: 196.26ms remaining time: 19.35 hours.  or 0.81 days. 
Gradient norm:  tensor(1.5901, device='cuda:0')
iter 224 step 7: loss 8.1712, iter time: 206.76ms (optimizer.step) remaining time: 19.34 hours.  or 0.81 days. 
iter 225 step 7: loss 8.0125, iter time: 194.88ms remaining time: 19.33 hours.  or 0.81 days. 
iter 226 step 7: loss 7.9385, iter time: 196.49ms remaining time: 19.33 hours.  or 0.81 days. 
iter 227 step 7: loss 8.1298, iter time: 194.70ms remaining time: 19.32 hours.  or 0.80 days. 
iter 228 step 7: loss 8.0028, iter time: 194.73ms remaining time: 19.31 hours.  or 0.80 days. 
iter 229 step 7: loss 7.7605, iter time: 194.89ms remaining time: 19.30 hours.  or 0.80 days. 
iter 230 step 7: loss 7.8023, iter time: 194.09ms remaining time: 19.29 hours.  or 0.80 days. 
