
===================================BUG REPORT===================================
Welcome to bitsandbytes. For bug reports, please run

python -m bitsandbytes

 and submit this information together with your error trace to: https://github.com/TimDettmers/bitsandbytes/issues
================================================================================
bin /opt/conda/lib/python3.10/site-packages/bitsandbytes/libbitsandbytes_cuda118.so
CUDA SETUP: CUDA runtime path found: /usr/local/cuda/lib64/libcudart.so.11.0
CUDA SETUP: Highest compute capability among GPUs detected: 8.0
CUDA SETUP: Detected CUDA version 118
CUDA SETUP: Loading binary /opt/conda/lib/python3.10/site-packages/bitsandbytes/libbitsandbytes_cuda118.so...
{'model_name': 'tiny_LLaMA_3B_SSM_O2_exp', 'name': 'tinyllama_3B_ssm_o2_exp', 'num_of_devices': 1, 'global_batch_size': 512, 'learning_rate': 0.01, 'micro_batch_size': 4, 'max_step': 10000, 'warmup_steps': 10, 'log_step_interval': 10, 'eval_iters': 100, 'save_step_interval': 2000, 'eval_step_interval': 2000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'grad_clip': 1.0, 'decay_lr': True, 'min_lr': 4e-05, 'batch_size': 512, 'gradient_accumulation_steps': 128, 'warmup_iters': 1280, 'max_iters': 1280000, 'lr_decay_iters': 1280000, 'log_iter_interval': 1280}
Loading model with {'org': 'StatNLP-research', 'name': 'tiny_LLaMA_3B_SSM_O2_exp', 'block_size': 2048, 'vocab_size': 32000, 'padding_multiple': 64, 'padded_vocab_size': 32000, 'n_layer': 26, 'n_head': 32, 'n_embd': 3200, 'n_ssm': 600, 'order': 2, 'rotary_percentage': 1.0, 'parallel_residual': False, 'bias': False, 'n_query_groups': 4, 'shared_attention_norm': False, '_norm_class': 'FusedRMSNorm', 'norm_eps': 1e-05, '_mlp_class': 'LLaMAMLP', 'intermediate_size': 8640, 'condense_ratio': 1, 'time_mixer': 'ssm', 'parameterization': 'exp'}
Time to instantiate model: 0.24 seconds.
Total parameters 2,520,664,800
Estimated TFLOPs: 151.81
iter 1 step 0: loss 10.5816, iter time: 923.20ms remaining time: 340.68 hours.  or 14.20 days. 
iter 107 step 0: loss 10.6082, iter time: 751.24ms remaining time: 281.47 hours.  or 11.73 days. 
iter 108 step 0: loss 10.5872, iter time: 751.86ms remaining time: 281.34 hours.  or 11.72 days. 
iter 109 step 0: loss 10.5766, iter time: 751.93ms remaining time: 281.22 hours.  or 11.72 days. 
iter 110 step 0: loss 10.5922, iter time: 753.63ms remaining time: 281.10 hours.  or 11.71 days. 
iter 111 step 0: loss 10.5830, iter time: 751.72ms remaining time: 280.98 hours.  or 11.71 days. 
iter 112 step 0: loss 10.5895, iter time: 752.30ms remaining time: 280.86 hours.  or 11.70 days. 
iter 113 step 0: loss 10.6038, iter time: 751.62ms remaining time: 280.74 hours.  or 11.70 days. 
iter 114 step 0: loss 10.5989, iter time: 751.12ms remaining time: 280.63 hours.  or 11.69 days. 
iter 115 step 0: loss 10.5835, iter time: 753.17ms remaining time: 280.52 hours.  or 11.69 days. 
iter 116 step 0: loss 10.6101, iter time: 751.01ms remaining time: 280.40 hours.  or 11.68 days. 
iter 117 step 0: loss 10.5676, iter time: 752.19ms remaining time: 280.30 hours.  or 11.68 days. 
iter 118 step 0: loss 10.5972, iter time: 753.21ms remaining time: 280.20 hours.  or 11.67 days. 
iter 119 step 0: loss 10.6200, iter time: 752.68ms remaining time: 280.09 hours.  or 11.67 days. 
iter 120 step 0: loss 10.5987, iter time: 752.59ms remaining time: 279.99 hours.  or 11.67 days. 
iter 121 step 0: loss 10.5807, iter time: 751.07ms remaining time: 279.89 hours.  or 11.66 days. 
iter 122 step 0: loss 10.5866, iter time: 752.47ms remaining time: 279.79 hours.  or 11.66 days. 
iter 123 step 0: loss 10.5898, iter time: 752.95ms remaining time: 279.69 hours.  or 11.65 days. 
iter 124 step 0: loss 10.5780, iter time: 752.75ms remaining time: 279.60 hours.  or 11.65 days. 
iter 125 step 0: loss 10.5973, iter time: 752.52ms remaining time: 279.51 hours.  or 11.65 days. 
iter 126 step 0: loss 10.5590, iter time: 752.98ms remaining time: 279.42 hours.  or 11.64 days. 
iter 127 step 0: loss 10.6178, iter time: 752.74ms remaining time: 279.32 hours.  or 11.64 days. 
Gradient norm:  tensor(8.1523, device='cuda:0')
iter 128 step 1: loss 10.5859, iter time: 899.22ms (optimizer.step) remaining time: 279.64 hours.  or 11.65 days. 
iter 129 step 1: loss 9.5554, iter time: 732.01ms remaining time: 279.66 hours.  or 11.65 days. 
iter 130 step 1: loss 9.6538, iter time: 750.45ms remaining time: 279.56 hours.  or 11.65 days. 
iter 131 step 1: loss 9.4918, iter time: 750.68ms remaining time: 279.47 hours.  or 11.64 days. 
iter 132 step 1: loss 9.7247, iter time: 750.19ms remaining time: 279.37 hours.  or 11.64 days. 
iter 133 step 1: loss 9.5066, iter time: 750.35ms remaining time: 279.28 hours.  or 11.64 days. 
iter 134 step 1: loss 9.3581, iter time: 750.33ms remaining time: 279.19 hours.  or 11.63 days. 
iter 135 step 1: loss 9.4943, iter time: 750.21ms remaining time: 279.10 hours.  or 11.63 days. 
iter 136 step 1: loss 9.4394, iter time: 751.51ms remaining time: 279.02 hours.  or 11.63 days. 
iter 137 step 1: loss 9.6409, iter time: 751.71ms remaining time: 278.93 hours.  or 11.62 days. 
iter 138 step 1: loss 9.4475, iter time: 751.41ms remaining time: 278.85 hours.  or 11.62 days. 
iter 139 step 1: loss 9.7111, iter time: 751.31ms remaining time: 278.77 hours.  or 11.62 days. 
iter 140 step 1: loss 9.5930, iter time: 751.89ms remaining time: 278.69 hours.  or 11.61 days. 
iter 141 step 1: loss 9.4250, iter time: 750.60ms remaining time: 278.61 hours.  or 11.61 days. 
iter 142 step 1: loss 9.4049, iter time: 752.21ms remaining time: 278.53 hours.  or 11.61 days. 
iter 143 step 1: loss 9.4579, iter time: 751.92ms remaining time: 278.46 hours.  or 11.60 days. 
iter 144 step 1: loss 9.4660, iter time: 752.15ms remaining time: 278.38 hours.  or 11.60 days. 
iter 145 step 1: loss 9.4661, iter time: 752.07ms remaining time: 278.31 hours.  or 11.60 days. 
iter 146 step 1: loss 9.5922, iter time: 751.56ms remaining time: 278.23 hours.  or 11.59 days. 
iter 147 step 1: loss 9.4120, iter time: 752.34ms remaining time: 278.16 hours.  or 11.59 days. 
iter 148 step 1: loss 9.6937, iter time: 751.07ms remaining time: 278.09 hours.  or 11.59 days. 
iter 149 step 1: loss 9.4703, iter time: 751.50ms remaining time: 278.02 hours.  or 11.58 days. 
iter 150 step 1: loss 9.5845, iter time: 751.94ms remaining time: 277.95 hours.  or 11.58 days. 
iter 151 step 1: loss 9.3631, iter time: 751.91ms remaining time: 277.88 hours.  or 11.58 days. 
iter 152 step 1: loss 9.6570, iter time: 752.26ms remaining time: 277.82 hours.  or 11.58 days. 
iter 153 step 1: loss 9.5702, iter time: 751.55ms remaining time: 277.75 hours.  or 11.57 days. 
iter 154 step 1: loss 9.5053, iter time: 752.76ms remaining time: 277.69 hours.  or 11.57 days. 
iter 155 step 1: loss 9.2790, iter time: 751.98ms remaining time: 277.62 hours.  or 11.57 days. 
iter 156 step 1: loss 9.5832, iter time: 750.98ms remaining time: 277.56 hours.  or 11.56 days. 
iter 157 step 1: loss 9.6877, iter time: 751.49ms remaining time: 277.49 hours.  or 11.56 days. 
iter 158 step 1: loss 9.4910, iter time: 752.10ms remaining time: 277.43 hours.  or 11.56 days. 
iter 159 step 1: loss 9.4499, iter time: 752.11ms remaining time: 277.37 hours.  or 11.56 days. 
iter 160 step 1: loss 9.6231, iter time: 751.76ms remaining time: 277.31 hours.  or 11.55 days. 
iter 161 step 1: loss 9.6628, iter time: 751.95ms remaining time: 277.25 hours.  or 11.55 days. 
iter 162 step 1: loss 9.5337, iter time: 751.74ms remaining time: 277.19 hours.  or 11.55 days. 
iter 163 step 1: loss 9.5441, iter time: 754.38ms remaining time: 277.14 hours.  or 11.55 days. 
iter 164 step 1: loss 9.4774, iter time: 751.78ms remaining time: 277.08 hours.  or 11.55 days. 
iter 165 step 1: loss 9.6170, iter time: 752.77ms remaining time: 277.03 hours.  or 11.54 days. 
iter 166 step 1: loss 9.4149, iter time: 750.99ms remaining time: 276.97 hours.  or 11.54 days. 
iter 167 step 1: loss 9.5229, iter time: 751.60ms remaining time: 276.91 hours.  or 11.54 days. 
iter 168 step 1: loss 9.6935, iter time: 751.84ms remaining time: 276.86 hours.  or 11.54 days. 
iter 169 step 1: loss 9.5666, iter time: 751.77ms remaining time: 276.80 hours.  or 11.53 days. 
iter 170 step 1: loss 9.6447, iter time: 752.37ms remaining time: 276.75 hours.  or 11.53 days. 
iter 171 step 1: loss 9.3153, iter time: 751.17ms remaining time: 276.69 hours.  or 11.53 days. 
iter 172 step 1: loss 9.5600, iter time: 751.83ms remaining time: 276.64 hours.  or 11.53 days. 
iter 173 step 1: loss 9.6015, iter time: 752.50ms remaining time: 276.59 hours.  or 11.52 days. 
iter 174 step 1: loss 9.3902, iter time: 751.16ms remaining time: 276.54 hours.  or 11.52 days. 
iter 175 step 1: loss 9.6408, iter time: 751.15ms remaining time: 276.49 hours.  or 11.52 days. 
iter 176 step 1: loss 9.5691, iter time: 750.93ms remaining time: 276.43 hours.  or 11.52 days. 
iter 177 step 1: loss 9.7214, iter time: 751.25ms remaining time: 276.38 hours.  or 11.52 days. 
iter 178 step 1: loss 9.5931, iter time: 750.92ms remaining time: 276.33 hours.  or 11.51 days. 
iter 179 step 1: loss 9.6828, iter time: 752.45ms remaining time: 276.28 hours.  or 11.51 days. 
iter 180 step 1: loss 9.4768, iter time: 751.41ms remaining time: 276.24 hours.  or 11.51 days. 
iter 181 step 1: loss 9.5045, iter time: 752.41ms remaining time: 276.19 hours.  or 11.51 days. 
iter 182 step 1: loss 9.8256, iter time: 752.47ms remaining time: 276.15 hours.  or 11.51 days. 
iter 183 step 1: loss 9.6228, iter time: 751.28ms remaining time: 276.10 hours.  or 11.50 days. 
iter 184 step 1: loss 9.2544, iter time: 751.14ms remaining time: 276.05 hours.  or 11.50 days. 
iter 185 step 1: loss 9.5988, iter time: 754.13ms remaining time: 276.01 hours.  or 11.50 days. 
iter 186 step 1: loss 9.3451, iter time: 751.38ms remaining time: 275.97 hours.  or 11.50 days. 
iter 187 step 1: loss 9.6436, iter time: 752.81ms remaining time: 275.92 hours.  or 11.50 days. 
iter 188 step 1: loss 9.6708, iter time: 752.99ms remaining time: 275.88 hours.  or 11.50 days. 
iter 189 step 1: loss 9.6728, iter time: 753.33ms remaining time: 275.84 hours.  or 11.49 days. 
iter 190 step 1: loss 9.6437, iter time: 752.27ms remaining time: 275.80 hours.  or 11.49 days. 
iter 191 step 1: loss 9.2926, iter time: 752.12ms remaining time: 275.76 hours.  or 11.49 days. 
iter 192 step 1: loss 9.3250, iter time: 751.79ms remaining time: 275.71 hours.  or 11.49 days. 
iter 193 step 1: loss 9.4158, iter time: 753.96ms remaining time: 275.68 hours.  or 11.49 days. 
iter 194 step 1: loss 9.2014, iter time: 752.36ms remaining time: 275.64 hours.  or 11.48 days. 
iter 195 step 1: loss 9.7175, iter time: 752.35ms remaining time: 275.60 hours.  or 11.48 days. 
iter 196 step 1: loss 9.6586, iter time: 753.13ms remaining time: 275.56 hours.  or 11.48 days. 
iter 197 step 1: loss 9.5360, iter time: 751.32ms remaining time: 275.52 hours.  or 11.48 days. 
iter 198 step 1: loss 9.3036, iter time: 752.25ms remaining time: 275.48 hours.  or 11.48 days. 
iter 199 step 1: loss 9.6055, iter time: 752.89ms remaining time: 275.44 hours.  or 11.48 days. 
iter 200 step 1: loss 9.5476, iter time: 753.86ms remaining time: 275.41 hours.  or 11.48 days. 
iter 201 step 1: loss 9.4571, iter time: 751.74ms remaining time: 275.37 hours.  or 11.47 days. 
iter 202 step 1: loss 9.6161, iter time: 752.09ms remaining time: 275.33 hours.  or 11.47 days. 
iter 203 step 1: loss 9.5795, iter time: 750.99ms remaining time: 275.29 hours.  or 11.47 days. 
iter 204 step 1: loss 9.5694, iter time: 751.95ms remaining time: 275.25 hours.  or 11.47 days. 
iter 205 step 1: loss 9.7182, iter time: 752.54ms remaining time: 275.22 hours.  or 11.47 days. 
iter 206 step 1: loss 9.4066, iter time: 752.70ms remaining time: 275.18 hours.  or 11.47 days. 
iter 207 step 1: loss 9.7260, iter time: 752.88ms remaining time: 275.15 hours.  or 11.46 days. 
iter 208 step 1: loss 9.6559, iter time: 751.82ms remaining time: 275.11 hours.  or 11.46 days. 
iter 209 step 1: loss 9.4978, iter time: 751.93ms remaining time: 275.08 hours.  or 11.46 days. 
iter 210 step 1: loss 9.5130, iter time: 751.67ms remaining time: 275.04 hours.  or 11.46 days. 
iter 211 step 1: loss 9.5533, iter time: 751.66ms remaining time: 275.00 hours.  or 11.46 days. 
iter 212 step 1: loss 9.5973, iter time: 752.68ms remaining time: 274.97 hours.  or 11.46 days. 
iter 213 step 1: loss 9.6101, iter time: 752.88ms remaining time: 274.94 hours.  or 11.46 days. 
iter 214 step 1: loss 9.5133, iter time: 751.93ms remaining time: 274.90 hours.  or 11.45 days. 
iter 215 step 1: loss 9.5941, iter time: 751.12ms remaining time: 274.87 hours.  or 11.45 days. 
iter 216 step 1: loss 9.5807, iter time: 751.77ms remaining time: 274.84 hours.  or 11.45 days. 
iter 217 step 1: loss 9.4155, iter time: 752.16ms remaining time: 274.80 hours.  or 11.45 days. 
iter 218 step 1: loss 9.4689, iter time: 751.78ms remaining time: 274.77 hours.  or 11.45 days. 
iter 219 step 1: loss 9.6387, iter time: 751.19ms remaining time: 274.74 hours.  or 11.45 days. 
iter 220 step 1: loss 9.4867, iter time: 752.43ms remaining time: 274.71 hours.  or 11.45 days. 
iter 221 step 1: loss 9.2673, iter time: 752.95ms remaining time: 274.68 hours.  or 11.44 days. 
iter 222 step 1: loss 9.6069, iter time: 750.79ms remaining time: 274.64 hours.  or 11.44 days. 
iter 223 step 1: loss 9.4313, iter time: 752.70ms remaining time: 274.61 hours.  or 11.44 days. 
iter 224 step 1: loss 9.4898, iter time: 751.31ms remaining time: 274.58 hours.  or 11.44 days. 
iter 225 step 1: loss 9.5422, iter time: 751.86ms remaining time: 274.55 hours.  or 11.44 days. 
iter 226 step 1: loss 9.6358, iter time: 752.46ms remaining time: 274.52 hours.  or 11.44 days. 
iter 227 step 1: loss 9.3213, iter time: 752.35ms remaining time: 274.49 hours.  or 11.44 days. 
iter 228 step 1: loss 9.7388, iter time: 752.69ms remaining time: 274.46 hours.  or 11.44 days. 
iter 229 step 1: loss 9.5454, iter time: 752.06ms remaining time: 274.43 hours.  or 11.43 days. 
iter 230 step 1: loss 9.7141, iter time: 751.62ms remaining time: 274.40 hours.  or 11.43 days. 
iter 231 step 1: loss 9.7364, iter time: 752.40ms remaining time: 274.37 hours.  or 11.43 days. 
iter 232 step 1: loss 9.3838, iter time: 751.45ms remaining time: 274.34 hours.  or 11.43 days. 
iter 233 step 1: loss 9.5184, iter time: 752.90ms remaining time: 274.32 hours.  or 11.43 days. 
iter 234 step 1: loss 9.4525, iter time: 751.55ms remaining time: 274.29 hours.  or 11.43 days. 
